UserId:ItemId,Prediction
u0021987:i2911666,7.31795
u0022006:i0078748,8.8631
u0022006:i0080120,7.88749
u0022006:i0090605,9.15754
u0022006:i0369610,7.40735
u0022006:i0478970,7.40735
u0022006:i0780504,8.02639
u0022006:i0816692,8.95342
u0022006:i0993846,8.71736
u0022006:i1300854,7.9082
u0022006:i1340138,7.40735
u0022006:i1392190,7.40735
u0022006:i1398426,7.40735
u0022006:i1502712,7.40735
u0022006:i1528100,6.27072
u0022006:i1540133,8.32703
u0022006:i1602613,5.98462
u0022006:i1638355,7.40735
u0022006:i1798684,7.40735
u0022006:i1817273,7.9312
u0022006:i1843866,8.17201
u0022006:i1872194,7.94161
u0022006:i1877832,8.59848
u0022006:i2103281,8.2574
u0022006:i2126355,7.40735
u0022006:i2179136,7.99498
u0022006:i2310332,7.94137
u0022006:i2339741,6.37105
u0022006:i2381249,7.40735
u0022006:i2395427,7.40735
u0022006:i2582802,9.18061
u0022006:i2717822,5.50848
u0022006:i2802144,6.96728
u0022006:i2911666,7.39734
u0022006:i2937898,7.43742
u0022006:i2975578,7.2566
u0022009:i0080684,8.73236
u0022009:i0083658,8.35067
u0022009:i0121766,7.77284
u0022009:i0369610,7.38108
u0022009:i1392190,7.38108
u0022009:i2395427,7.38108
u0022009:i2397535,7.71911
u0022009:i2802144,6.90579
u0022009:i2820852,7.38108
u0022009:i3848892,7.38108
u0022052:i1972779,7.2978
u0022052:i2084970,8.52899
u0022052:i2820852,7.65431
u0022052:i2883434,7.70869
u0022059:i0455944,7.24617
u0022059:i1631867,7.50105
u0022059:i1790864,7.05822
u0022059:i2179136,7.3725
u0022059:i2278388,7.70797
u0022059:i2446042,6.3976
u0022059:i2692250,6.54437
u0022059:i2713180,7.70845
u0022059:i2788710,6.85092
u0022059:i2872718,8.15773
u0022059:i2911666,7.05098
u0022064:i0247638,7.1646
u0022064:i0316732,6.21664
u0022064:i0369610,6.6761
u0022064:i0398375,5.43704
u0022064:i0465142,5.47418
u0022064:i0837562,6.74256
u0022064:i0944835,6.70516
u0022064:i0955308,6.79161
u0022064:i1065073,7.71747
u0022064:i1153053,6.85638
u0022064:i1632708,6.54432
u0022064:i1954598,6.21938
u0022064:i2084970,7.84885
u0022064:i2106361,6.07174
u0022064:i2140465,6.6761
u0022064:i2202086,6.6761
u0022064:i2293640,6.6761
u0022064:i2369135,6.75669
u0022064:i2381941,6.6761
u0022064:i2424988,6.6761
u0022064:i2446042,6.17078
u0022064:i2692250,6.36579
u0022064:i2788710,6.36759
u0022064:i2872750,6.6761
u0022064:i2988272,5.80933
u0022064:i3079380,6.6761
u0022064:i3322420,7.80133
u0022064:i3447364,6.6761
u0022064:i3483646,6.09379
u0022064:i3767372,6.6761
u0022064:i3848892,6.6761
u0022064:i3863552,6.6761
u0022064:i4110568,6.6761
u0022105:i1638355,7.28264
u0022105:i2785032,7.5559
u0022105:i2965412,6.95412
u0022105:i4178092,7.28264
u0022110:i0252597,8.10919
u0022110:i0756683,8.36228
u0022110:i1733105,8.51411
u0022110:i2278388,8.48703
u0022110:i2397535,8.05433
u0022110:i2562232,8.78577
u0022110:i2582802,8.84823
u0022110:i4458206,7.65505
u0022145:i0080339,8.78113
u0022145:i0258463,8.67776
u0022145:i0337563,7.83441
u0022145:i0369610,7.74894
u0022145:i0470752,7.74894
u0022145:i0478970,7.74894
u0022145:i1528071,7.92604
u0022145:i1617661,7.74894
u0022145:i1823672,7.74894
u0022145:i1964418,7.74894
u0022145:i1981677,8.39062
u0022145:i2096673,7.74894
u0022145:i2224026,7.74894
u0022145:i2381249,7.74894
u0022145:i2395427,7.74894
u0022145:i2397535,8.54366
u0022145:i2436386,7.74894
u0022145:i2802144,7.3033
u0022145:i2848292,7.74894
u0022145:i3195644,7.74894
u0022156:i0369610,7.79559
u0022156:i1392190,7.79559
u0022156:i1661199,7.79559
u0022156:i2180411,6.86651
u0022156:i2305051,8.03869
u0022156:i2322441,7.79559
u0022156:i2326554,9.19769
u0022156:i2395427,7.79559
u0022156:i2820852,7.79559
u0022156:i3398268,7.72816
u0022156:i3622592,7.79559
u0022157:i0369610,6.11959
u0022157:i0435761,7.35603
u0022157:i1911658,5.4581
u0022157:i2096672,5.30093
u0022157:i2179136,6.54939
u0022157:i2234003,6.60296
u0022157:i2446042,5.35616
u0022179:i0071562,8.75415
u0022179:i0099674,7.68086
u0022179:i0172493,7.45024
u0022179:i0268978,8.37864
u0022179:i0304415,7.34515
u0022179:i0332280,8.04477
u0022179:i0491747,7.67935
u0022179:i1683526,7.79941
u0022179:i1769363,7.2744
u0022179:i1924396,8.08523
u0022179:i2980516,8.15268
u0022183:i0054047,7.47695
u0022183:i0060153,6.06562
u0022183:i0075148,7.849
u0022183:i0078869,6.02783
u0022183:i0079501,7.12189
u0022183:i0079817,7.19428
u0022183:i0082398,7.08562
u0022183:i0082694,7.75788
u0022183:i0084602,6.73346
u0022183:i0086960,7.24769
u0022183:i0087277,7.03662
u0022183:i0091129,6.00575
u0022183:i0092965,7.43538
u0022183:i0093058,7.53691
u0022183:i0101507,7.78757
u0022183:i0102526,6.69136
u0022183:i0103644,5.86537
u0022183:i0105793,7.30228
u0022183:i0108399,7.54084
u0022183:i0109444,6.88482
u0022183:i0110632,6.73363
u0022183:i0113161,6.96535
u0022183:i0113497,6.93453
u0022183:i0114369,7.84807
u0022183:i0116778,6.6369
u0022183:i0119217,7.84887
u0022183:i0120611,7.10335
u0022183:i0120903,7.12568
u0022183:i0162661,6.88543
u0022183:i0181689,7.42258
u0022183:i0208003,6.30907
u0022183:i0232500,7.05497
u0022183:i0241527,6.887
u0022183:i0261392,6.55668
u0022183:i0283534,5.76024
u0022183:i0285823,6.42149
u0022183:i0298203,7.41603
u0022183:i0298814,5.24068
u0022183:i0322259,6.41694
u0022183:i0325980,7.70073
u0022183:i0374900,6.76596
u0022183:i0378194,7.70711
u0022183:i0383574,7.30231
u0022183:i0443680,7.1209
u0022183:i0449088,7.10272
u0022183:i0463985,6.10313
u0022183:i0478970,6.88116
u0022183:i0790724,6.72955
u0022183:i0816692,8.07633
u0022183:i0831387,6.29043
u0022183:i1013752,6.79711
u0022183:i1014763,6.88116
u0022183:i1077258,6.98843
u0022183:i1190080,5.54005
u0022183:i1243957,5.82617
u0022183:i1596343,7.198
u0022183:i1617661,6.88116
u0022183:i1731141,6.44402
u0022183:i1827579,5.95969
u0022183:i1872194,7.25079
u0022183:i1905041,6.90581
u0022183:i1921064,5.44807
u0022183:i1959490,5.57209
u0022183:i2002718,5.85712
u0022183:i2140373,7.27841
u0022183:i2209764,5.86792
u0022183:i2267998,7.70792
u0022183:i2294449,6.91099
u0022183:i2333784,6.09423
u0022183:i2395427,6.88116
u0022183:i2628316,5.0807
u0022183:i2692250,6.11963
u0022183:i2713180,7.26666
u0022183:i2802144,5.93487
u0022183:i2883512,7.06616
u0022183:i3169706,7.77863
u0022186:i0258000,7.25318
u0022186:i0309698,7.55273
u0022186:i0482572,6.99628
u0022186:i0816692,8.55468
u0022186:i1058017,6.85154
u0022186:i1392190,7.29617
u0022186:i1810683,7.29617
u0022186:i2084970,8.36514
u0022186:i2180411,6.45007
u0022211:i0095953,9.28522
u0022211:i0816692,9.49346
u0022211:i2084970,9.2661
u0022211:i2170593,8.69503
u0022211:i2267998,9.28792
u0022211:i2278388,9.28851
u0022211:i2562232,9.39127
u0022211:i2582802,9.66771
u0022211:i2713180,8.75829
u0022211:i2872718,9.06217
u0022211:i2911666,8.51178
u0022211:i2980516,9.16827
u0022242:i0783233,8.03972
u0022242:i1814836,8.09315
u0022242:i1865505,7.29617
u0022242:i2170593,7.66408
u0022242:i2558550,8.03519
u0022271:i1259521,7.97729
u0022271:i1547234,7.89576
u0022271:i2402157,8.17052
u0022302:i0097937,8.1169
u0022302:i1065073,8.33119
u0022302:i1840309,7.42507
u0022302:i2106476,8.40008
u0022302:i2582846,8.18675
u0022304:i0160862,6.55068
u0022304:i0398375,6.27516
u0022304:i0431308,7.63421
u0022304:i0815236,7.09316
u0022304:i1046163,6.69479
u0022304:i1538401,7.29617
u0022304:i1600195,5.96085
u0022304:i1638002,7.34988
u0022304:i1850397,7.34767
u0022304:i2322441,7.29617
u0022327:i2267998,8.28202
u0022327:i2582802,8.68345
u0022327:i2884206,7.64555
u0022332:i0110413,8.54764
u0022332:i0328107,7.84379
u0022332:i0452623,7.65992
u0022332:i1205489,8.12436
u0022332:i1244754,7.913
u0022332:i1392190,7.29617
u0022332:i1535109,8.30148
u0022332:i2802144,6.842
u0022348:i0369610,7.29617
u0022348:i0472043,8.14637
u0022348:i2015381,8.26975
u0022348:i2334879,6.94983
u0022350:i2084970,7.65218
u0022350:i2267998,7.68216
u0022350:i2310332,7.20654
u0022350:i2582802,8.03222
u0022363:i0078788,9.70394
u0022363:i2562232,9.85096
u0022363:i2820852,8.91003
u0022380:i0993846,7.71038
u0022380:i1100089,6.62006
u0022380:i2170439,6.19316
u0022380:i2199571,6.77215
u0022380:i2333784,5.95148
u0022380:i2381941,6.77215
u0022380:i2561572,6.77215
u0022380:i2802144,6.25963
u0022380:i2872718,7.50195
u0022380:i2872732,6.06686
u0022380:i3079380,6.77215
u0022380:i4008652,6.77215
u0022384:i1065073,8.26147
u0022384:i1343092,7.65028
u0022384:i2084970,8.36514
u0022442:i0454876,8.11494
u0022442:i1126590,7.5834
u0022442:i1674771,7.29617
u0022442:i1798709,8.07389
u0022442:i1850397,7.34767
u0022442:i2039393,6.83009
u0022442:i2084970,8.36514
u0022442:i2126355,7.29617
u0022442:i2179136,7.77274
u0022442:i2278388,8.1974
u0022442:i2395427,7.29617
u0022442:i2582802,8.68345
u0022442:i2975578,7.05515
u0022442:i2980516,8.15268
u0022449:i0050825,8.82193
u0022449:i0051378,8.45881
u0022449:i0052556,8.68341
u0022449:i0053472,8.98937
u0022449:i0054331,8.95732
u0022449:i0054494,7.61558
u0022449:i0055572,9.05448
u0022449:i0056663,8.74852
u0022449:i0057012,9.27614
u0022449:i0057345,8.94924
u0022449:i0059592,7.91211
u0022449:i0062622,9.29675
u0022449:i0066921,8.80013
u0022449:i0072684,9.38253
u0022449:i0081505,9.04075
u0022449:i0092651,8.94945
u0022449:i0093058,8.90691
u0022449:i0114329,9.13585
u0022449:i0117056,8.51711
u0022449:i0120663,8.45433
u0022449:i0120863,5.471
u0022449:i0191043,8.96033
u0022449:i0369702,9.101
u0022449:i0415607,8.52932
u0022449:i0499537,8.6291
u0022449:i0845439,8.25592
u0022449:i1320082,9.17243
u0022449:i1872194,8.83734
u0022449:i2170593,8.61239
u0022449:i2234003,8.87787
u0022449:i2267998,9.27467
u0022449:i2316411,8.15627
u0022449:i2343793,7.85108
u0022449:i2359024,8.47487
u0022449:i2562232,9.42182
u0022449:i2567712,8.67652
u0022449:i2582802,9.48105
u0022449:i2616810,8.69059
u0022449:i2652092,8.90036
u0022449:i2713180,8.80908
u0022449:i2741806,8.31523
u0022449:i2785032,8.34608
u0022449:i2802154,8.97162
u0022449:i2872718,9.08774
u0022449:i2980516,9.19859
u0022449:i3060492,8.30727
u0022449:i3253930,9.04818
u0022469:i0253474,8.96167
u0022469:i0386588,7.98127
u0022469:i0499556,7.26658
u0022469:i1259521,7.13672
u0022469:i1436568,7.48341
u0022469:i1675434,9.50333
u0022469:i2624412,8.27004
u0022486:i0309698,6.73388
u0022486:i0332280,7.16438
u0022486:i0452623,6.93922
u0022486:i0816442,7.0131
u0022486:i1020072,7.19982
u0022486:i1951265,6.31273
u0022486:i1980929,6.82403
u0022486:i2199571,7.01658
u0022486:i2381941,7.01658
u0022486:i2562232,7.76648
u0022486:i2567712,7.04604
u0022486:i2582802,7.98098
u0022486:i2802144,6.54559
u0022486:i2872718,7.52453
u0022486:i2980516,7.42669
u0022488:i0816692,9.57612
u0022488:i2084970,9.05321
u0022488:i2245084,8.72605
u0022488:i4178092,7.97116
u0022494:i0435651,8.69679
u0022494:i0470752,8.57337
u0022494:i1661199,8.57337
u0022494:i2224026,8.57337
u0022494:i2229820,8.57337
u0022501:i0274812,6.75162
u0022501:i0369610,6.82097
u0022501:i1193138,6.99062
u0022501:i1637725,6.24846
u0022501:i1667310,5.82722
u0022501:i1674771,6.82097
u0022501:i1790864,6.60921
u0022501:i1956620,4.90521
u0022501:i1964418,6.82097
u0022501:i2103281,7.38668
u0022501:i2234155,6.03371
u0022501:i2278388,7.60583
u0022501:i2304771,7.20339
u0022501:i2310332,7.05433
u0022501:i2463288,5.68689
u0022501:i2562232,7.91948
u0022501:i2637276,6.82097
u0022501:i2788710,6.14945
u0022501:i2883512,7.0209
u0022501:i2908446,6.82097
u0022501:i2980516,7.46159
u0022501:i3042800,6.82097
u0022501:i3316960,7.43432
u0022501:i4178092,6.82097
u0022501:i4257858,6.82097
u0022501:i4353376,6.82097
u0022523:i0470752,7.35337
u0022523:i1109624,7.6566
u0022523:i1823672,7.35337
u0022523:i2305051,8.04092
u0022523:i2395427,7.35337
u0022523:i2802144,6.89208
u0022523:i2820852,7.35337
u0022523:i2872718,8.29465
u0022523:i2872732,6.49588
u0022534:i2338151,8.58518
u0022534:i2980516,8.15268
u0022534:i2980648,7.7735
u0022568:i1121096,5.70809
u0022568:i1340138,7.43511
u0022568:i1392190,7.43511
u0022568:i1661199,7.43511
u0022568:i2084970,8.80801
u0022568:i2140379,7.43511
u0022568:i2179136,7.93527
u0022568:i2180411,7.18493
u0022568:i2268016,7.43511
u0022568:i2395427,7.43511
u0022568:i2452200,6.89428
u0022568:i2692250,7.67114
u0022568:i2726560,7.43511
u0022568:i2820852,7.43511
u0022568:i3064298,7.43511
u0022568:i3152624,7.43511
u0022568:i3851324,7.43511
u0022569:i0013257,7.67665
u0022569:i0118755,6.78194
u0022569:i0119668,6.04906
u0022569:i0120102,6.39346
u0022569:i0159382,6.36678
u0022569:i0472198,6.86735
u0022569:i1045658,7.21378
u0022569:i1340800,6.39473
u0022569:i1531901,6.03412
u0022569:i1655442,7.10624
u0022569:i1659337,7.17851
u0022569:i1723811,6.38879
u0022569:i1785612,6.4037
u0022569:i1912398,7.04502
u0022569:i2014338,7.18466
u0022569:i2381941,6.49909
u0022603:i0369610,9.29458
u0022603:i2179136,9.91447
u0022603:i2180411,8.76973
u0022603:i2381249,9.29458
u0022603:i2381941,9.29458
u0022603:i2395427,9.29458
u0022603:i2562232,10
u0022603:i2820852,9.29458
u0022603:i2911666,9.9042
u0022603:i3195644,9.29458
u0022604:i0166924,8.39047
u0022604:i0315733,8.21961
u0022604:i1126590,7.89721
u0022604:i1392190,7.71755
u0022604:i1524930,7.71755
u0022604:i1638355,7.71755
u0022604:i1937149,8.3526
u0022604:i2562232,8.9207
u0022604:i2582802,9.13558
u0022604:i2802144,7.25427
u0022604:i2884206,7.93753
u0022604:i2991224,8.77761
u0022637:i0077745,7.47627
u0022637:i0083907,7.30255
u0022637:i0114369,8.49478
u0022637:i0120623,7.55588
u0022637:i0180093,8.13659
u0022637:i0183649,7.47007
u0022637:i0243655,6.65743
u0022637:i0368447,6.78151
u0022637:i0373469,7.78866
u0022637:i0384642,6.77651
u0022637:i0441007,7.29617
u0022637:i0446029,7.83798
u0022637:i0457400,5.24929
u0022637:i1092026,7.23258
u0022637:i1245492,7.10835
u0022637:i1259521,6.48464
u0022637:i1323594,7.93861
u0022637:i1540133,7.97945
u0022637:i1612774,6.87256
u0022637:i1690953,7.80543
u0022637:i1702425,5.64722
u0022637:i1790886,6.33762
u0022637:i2096673,7.29617
u0022637:i2184339,5.91091
u0022637:i2245084,8.12443
u0022637:i2293640,7.29617
u0022637:i2326554,8.68469
u0022637:i2395427,7.29617
u0022637:i2446042,6.56799
u0022637:i2802144,6.842
u0022637:i2975578,7.05515
u0022637:i3045616,7.29617
u0022647:i0068646,8.56564
u0022647:i0217505,7.67744
u0022647:i0329388,6.63517
u0022647:i0419887,7.98676
u0022647:i0816442,7.79314
u0022647:i1392190,7.29617
u0022647:i1832382,8.45928
u0022647:i1924396,8.08523
u0022647:i2848292,7.29617
u0022672:i0369610,6.81374
u0022672:i2126355,6.81374
u0022672:i2562232,7.50471
u0022672:i3195644,6.81374
u0022689:i2084970,7.65629
u0022689:i2267998,7.52424
u0022689:i2316411,6.94667
u0022689:i2884206,7.09499
u0022718:i2084970,8.36514
u0022718:i2179136,7.77274
u0022718:i2278388,8.1974
u0022718:i2322441,7.29617
u0022718:i3045616,7.29617
u0022727:i0369610,7.29617
u0022727:i0478970,7.29617
u0022727:i0884732,7.73836
u0022727:i1340138,7.29617
u0022727:i1408253,6.64704
u0022727:i1502712,7.29617
u0022727:i1524930,7.29617
u0022727:i2262227,7.56652
u0022727:i2726560,7.29617
u0022727:i2848292,7.29617
u0022727:i3152624,7.29617
u0022727:i3195644,7.29617
u0022746:i0070242,7.29617
u0022746:i0369610,7.29617
u0022746:i0407887,8.57559
u0022746:i1392190,7.29617
u0022746:i1502712,7.29617
u0022746:i1731141,6.96783
u0022746:i1877832,8.32155
u0022746:i2088003,7.29617
u0022746:i2096673,7.29617
u0022746:i2293640,7.29617
u0022746:i2381249,7.29617
u0022746:i2637276,7.29617
u0022746:i3079380,7.29617
u0022752:i1029360,8.11202
u0022752:i2309260,8.11202
u0022752:i2395427,8.11202
u0022752:i2802144,8.10622
u0022752:i3195644,8.11202
u0022773:i0054215,8.67238
u0022773:i0075686,8.24035
u0022773:i0102926,8.52509
u0022773:i2267998,8.46792
u0022773:i3442006,7.38973
u0022790:i0368226,3.8714
u0022790:i0369610,6.85312
u0022790:i0470752,6.85312
u0022790:i0478970,6.85312
u0022790:i1340138,6.85312
u0022790:i1392190,6.85312
u0022790:i1502712,6.85312
u0022790:i1638355,6.85312
u0022790:i1798684,6.85312
u0022790:i2096673,6.85312
u0022790:i2381249,6.85312
u0022790:i3152624,6.85312
u0022798:i0359950,7.65195
u0022798:i0816692,8.64394
u0022798:i1216491,7.28237
u0022798:i1872194,7.96719
u0022798:i2013293,7.87433
u0022798:i2245084,8.16948
u0022798:i2562232,8.35645
u0022798:i2576852,8.62974
u0022814:i0073195,7.94082
u0022814:i0080339,7.81093
u0022814:i0094336,7.98947
u0022814:i0103639,8.22532
u0022814:i0107290,8.21645
u0022814:i0109040,7.48204
u0022814:i0117060,7.25113
u0022814:i0118655,7.19793
u0022814:i0119177,7.74813
u0022814:i0119488,8.10801
u0022814:i0120148,6.93185
u0022814:i0133952,6.56567
u0022814:i0164181,7.11469
u0022814:i0264472,7.11847
u0022814:i0348150,6.30733
u0022814:i0369610,7.21654
u0022814:i0398286,7.72377
u0022814:i0433362,6.8004
u0022814:i0438488,7.05919
u0022814:i0470752,7.21654
u0022814:i0478970,7.21654
u0022814:i0480687,5.76259
u0022814:i0822854,7.35021
u0022814:i0910936,7.00907
u0022814:i0945513,7.54554
u0022814:i1020072,7.8377
u0022814:i1057500,7.71267
u0022814:i1068680,6.515
u0022814:i1211956,6.86585
u0022814:i1219289,7.44176
u0022814:i1226229,6.85023
u0022814:i1231587,6.65515
u0022814:i1250777,7.62389
u0022814:i1298649,5.79339
u0022814:i1314228,5.53628
u0022814:i1352824,6.62168
u0022814:i1375666,8.35401
u0022814:i1386588,6.41064
u0022814:i1386703,5.9781
u0022814:i1401152,6.92894
u0022814:i1424432,8.48318
u0022814:i1441395,6.71826
u0022814:i1446714,6.82163
u0022814:i1457767,7.55932
u0022814:i1499658,6.84743
u0022814:i1615147,7.25119
u0022814:i1790885,7.42547
u0022814:i1798684,7.21654
u0022814:i2084970,8.15079
u0022814:i2126355,7.21654
u0022814:i2179136,7.83562
u0022814:i2184339,5.72858
u0022814:i2294629,7.69362
u0022814:i2381941,7.21654
u0022814:i2397535,7.57236
u0022814:i2561572,7.21654
u0022814:i2866360,7.29968
u0022814:i2980516,7.9403
u0022814:i3152624,7.21654
u0022817:i0816692,10
u0022817:i1392190,8.77099
u0022817:i1823672,8.77099
u0022817:i1971325,8.31184
u0022817:i2535470,8.77099
u0022817:i3074780,8.77099
u0022817:i3416742,10
u0022817:i3910602,8.77099
u0022841:i0369610,5.99213
u0022841:i1340138,5.99213
u0022841:i1617661,5.99213
u0022841:i1638355,5.99213
u0022841:i2084970,7.00642
u0022851:i0106977,7.28475
u0022851:i0107048,7.10291
u0022851:i0369610,6.58056
u0022851:i1502712,6.58056
u0022851:i1571249,6.59913
u0022851:i1809398,6.60481
u0022851:i1862079,6.54971
u0022851:i1951264,6.97745
u0022851:i1964418,6.58056
u0022851:i2179136,7.27616
u0022851:i2395427,6.58056
u0022851:i2562232,7.71716
u0022851:i2820852,6.58056
u0022852:i2073016,6.97578
u0022852:i2097298,7.04371
u0022852:i2338151,8.1808
u0022852:i2381941,7.04371
u0022852:i2802144,6.54375
u0022852:i3011894,8.83995
u0022856:i0046521,8.09996
u0022856:i0050083,9.02376
u0022856:i0099685,8.88572
u0022856:i0206634,8.28791
u0022856:i0242587,7.42845
u0022856:i0245574,7.87446
u0022856:i0457430,8.41717
u0022856:i0470752,7.68008
u0022856:i1371150,7.24184
u0022856:i1392190,7.68008
u0022856:i1398426,7.68008
u0022856:i1740707,7.52217
u0022856:i1791682,7.35749
u0022856:i1865505,7.68008
u0022856:i1954701,7.91788
u0022856:i2096673,7.68008
u0022856:i2246565,7.68008
u0022856:i2415458,7.68008
u0022856:i2582496,7.68008
u0022856:i2618368,6.73673
u0022856:i2624412,7.68008
u0022856:i2764784,7.68008
u0022856:i2872732,7.03616
u0022856:i2891070,7.68008
u0022856:i3011894,8.62496
u0022856:i3316960,8.37284
u0022856:i3398268,7.64576
u0022856:i3409392,7.53122
u0022856:i4126304,7.68008
u0022872:i1311071,6.75818
u0022872:i2179136,7.77274
u0022872:i2180411,6.45007
u0022872:i2278388,8.1974
u0022872:i2582802,8.68345
u0022872:i2884206,7.64555
u0022872:i3253930,7.79404
u0022872:i3547740,7.78556
u0022872:i3790012,7.29617
u0022900:i0059274,7.90129
u0022900:i1823672,7.58517
u0022900:i3121710,7.58517
u0022903:i0452694,7.35815
u0022903:i1186830,7.40719
u0022903:i1198156,8.19027
u0022903:i1655441,7.29617
u0022903:i1872194,7.88636
u0022903:i1999995,6.47776
u0022903:i2096673,7.29617
u0022903:i2358925,7.29617
u0022903:i2381941,7.29617
u0022903:i2788716,7.06707
u0022903:i2872732,6.63467
u0022907:i0369610,5.6105
u0022907:i0787475,5.6459
u0022907:i1033575,5.95532
u0022907:i1047011,6.06341
u0022907:i1065073,6.57173
u0022907:i1109624,5.92946
u0022907:i1206543,5.29576
u0022907:i1234721,4.98354
u0022907:i1389137,5.78897
u0022907:i1486834,5.1251
u0022907:i1528071,5.01749
u0022907:i1605717,5.34725
u0022907:i1626146,4.72896
u0022907:i1911658,5.01029
u0022907:i1951265,5.28164
u0022907:i1980929,5.91865
u0022907:i2084970,6.60923
u0022907:i2101569,6.29486
u0022907:i2167266,5.72699
u0022907:i2182972,5.6105
u0022907:i2224026,5.6105
u0022907:i2245084,6.30326
u0022907:i2267998,6.62128
u0022907:i2305051,6.04346
u0022907:i2310332,5.99894
u0022907:i2398249,3.93111
u0022907:i2402157,4.87445
u0022907:i2465146,4.67549
u0022907:i2562232,6.57577
u0022907:i2582802,6.92989
u0022907:i2725962,4.967
u0022907:i2788710,5.035
u0022907:i2872718,6.43452
u0022907:i2980516,6.35883
u0022907:i3169706,6.58863
u0022907:i3316960,6.33799
u0022913:i0081573,6.59626
u0022913:i0097523,6.73764
u0022913:i0107290,7.58972
u0022913:i0108065,7.0255
u0022913:i0110478,6.99691
u0022913:i0113189,6.65029
u0022913:i0113497,6.65688
u0022913:i0117381,6.83426
u0022913:i0118972,6.20574
u0022913:i0119567,6.20351
u0022913:i0120338,7.28341
u0022913:i0120591,6.71385
u0022913:i0162222,7.12669
u0022913:i0266697,7.04528
u0022913:i0369610,6.63792
u0022913:i0407887,7.53004
u0022913:i0491152,6.19636
u0022913:i0790636,7.09374
u0022913:i0945513,7.05784
u0022913:i1014763,6.63792
u0022913:i1130884,7.14985
u0022913:i1132285,5.74957
u0022913:i1191111,6.87143
u0022913:i1327773,6.72471
u0022913:i1375666,7.60835
u0022913:i1392190,6.63792
u0022913:i1674771,6.63792
u0022913:i1675434,7.73087
u0022913:i2199571,6.63792
u0022913:i2267998,7.28844
u0022913:i2293640,6.63792
u0022913:i2304915,7.00099
u0022913:i2395427,6.63792
u0022913:i2446042,5.75477
u0022913:i2967224,6.63792
u0022921:i0060472,7.45983
u0022921:i0120633,6.89439
u0022921:i0455944,7.47627
u0022921:i0816692,8.35577
u0022921:i0816711,7.25452
u0022921:i1109624,7.50774
u0022921:i1211956,7.11424
u0022921:i1272878,7.14068
u0022921:i1649419,7.75836
u0022921:i1711425,6.20298
u0022921:i1924435,6.8023
u0022921:i2294449,7.32258
u0022921:i2446042,6.58109
u0022921:i2637276,7.25624
u0022921:i2872718,7.97387
u0023011:i0369610,7.73923
u0023011:i0470752,7.73923
u0023011:i0493464,7.53747
u0023011:i1534085,6.68461
u0023011:i1823672,7.73923
u0023011:i2084970,8.70494
u0023011:i3480796,5.91464
u0023025:i0805564,7.56038
u0023025:i1086772,7.02676
u0023025:i1995341,6.88537
u0023025:i2039393,6.83009
u0023025:i2084970,8.36514
u0023025:i2170593,7.66408
u0023025:i2509850,5.93365
u0023025:i2562232,8.38298
u0023025:i3139538,7.29617
u0023025:i3387648,7.76436
u0023035:i0369610,7.31644
u0023035:i0478970,7.31644
u0023035:i0903657,7.31644
u0023035:i1335975,6.55548
u0023035:i1392190,7.31644
u0023035:i2179136,7.71998
u0023035:i2310332,8.03053
u0023035:i2395427,7.31644
u0023035:i2870648,7.31644
u0023035:i3079380,7.31644
u0023035:i3181822,7.31644
u0023035:i3832914,7.31644
u0023057:i0081505,8.08103
u0023057:i0100157,7.94943
u0023057:i0103639,8.4092
u0023057:i0120382,7.92536
u0023057:i0272152,7.5357
u0023057:i0338013,7.02545
u0023057:i0365748,7.68886
u0023057:i0416960,7.6418
u0023057:i0802948,7.28572
u0023057:i0816692,8.80777
u0023057:i1109624,6.93456
u0023057:i1155592,7.44612
u0023057:i1243974,6.96539
u0023057:i1567437,6.96539
u0023057:i1655441,6.96539
u0023057:i1772250,6.92498
u0023057:i1772288,6.96539
u0023057:i1810683,6.96539
u0023057:i1816518,7.91148
u0023057:i1823672,6.96539
u0023057:i2082197,8.90231
u0023057:i2120152,8.33221
u0023057:i2199571,6.96539
u0023057:i2293640,6.96539
u0023057:i2395427,6.96539
u0023057:i2582802,8.31525
u0023057:i2637276,6.96539
u0023057:i2883512,7.0496
u0023057:i3011894,7.61271
u0023057:i3042408,7.28827
u0023057:i3205376,6.96539
u0023057:i3450650,6.96539
u0023057:i3745620,7.81076
u0023057:i4044364,7.74971
u0023072:i0055913,8.04357
u0023072:i1438176,7.06167
u0023072:i2084970,8.67182
u0023072:i2180411,6.60766
u0023072:i3416742,8.23647
u0023081:i1661199,7.89872
u0023081:i2582802,9.05674
u0023081:i2980516,8.79772
u0023128:i0050986,8.45307
u0023128:i0079470,8.2589
u0023128:i0169547,8.75877
u0023128:i0295297,8.84532
u0023128:i0373889,9.15956
u0023128:i0397535,7.59545
u0023128:i0404030,8.1822
u0023128:i0457939,7.95514
u0023128:i0993846,9.11212
u0023128:i1201607,9.37377
u0023128:i1675434,9.13328
u0023128:i2082197,8.29463
u0023128:i2322441,7.84255
u0023128:i2350496,8.29533
u0023142:i0298203,8.19072
u0023142:i2381941,7.41348
u0023142:i2883512,7.80812
u0023145:i1220719,8.3608
u0023145:i1386932,7.54946
u0023145:i2084970,8.36514
u0023147:i2179136,9.23403
u0023147:i2381941,8.38676
u0023147:i2802144,7.94778
u0023158:i0816692,8.82863
u0023158:i1661199,7.72784
u0023158:i2802144,7.26632
u0023163:i0317248,8.68061
